,X,Y,Z,W
2501, 0.956511, 0.18424, 0.341227, 0.141195
2502, 0.929197, 0.74987, 0.75045, 0.16576
2503, 0.212012, 0.384198, 0.85641, 0.0794126
2504, 0.994446, 0.853572, 0.145543, 0.339779
2505, 0.0945463, 0.973113, 0.0586871, 0.367919
2506, 0.444502, 0.44087, 0.245674, 0.263609
2507, 0.183447, 0.611988, 0.205786, 0.303899
2508, 0.471053, 0.980102, 0.704154, 0.203558
2509, 0.781945, 0.288308, 0.580706, 0.115528
2510, 0.676809, 0.74572, 0.136662, 0.337879
2511, 0.662313, 0.014893, 0.593829, 0.025678
2512, 0.171026, 0.324992, 0.223487, 0.246037
2513, 0.895688, 0.929807, 0.714011, 0.196106
2514, 0.0860622, 0.143132, 0.910459, 0.017296
2515, 0.917356, 0.0967437, 0.0788293, 0.239567
2516, 0.709922, 0.17011, 0.972777, 0.0075348
2517, 0.784051, 0.885556, 0.896512, 0.146467
2518, 0.653005, 0.30781, 0.192969, 0.256826
2519, 0.621052, 0.689291, 0.11829, 0.341455
2520, 0.357311, 0.280313, 0.436354, 0.14954
2521, 0.157384, 0.0335704, 0.966216, -0.0187995
2522, 0.947203, 0.780572, 0.113193, 0.347092
2523, 0.63216, 0.979308, 0.362163, 0.286575
2524, 0.0319529, 0.793298, 0.0187994, 0.37811
2525, 0.848506, 0.236702, 0.752373, 0.0677733
2526, 0.728477, 0.0390637, 0.466018, 0.0480036
2527, 0.381909, 0.725425, 0.877895, 0.131193
2528, 0.00186163, 0.994629, 0.0955535, 0.358135
2529, 0.535295, 0.548265, 0.332591, 0.249841
2530, 0.550462, 0.562792, 0.892819, 0.102886
2531, 0.207282, 0.632923, 0.900693, 0.111863
2532, 0.00802637, 0.820795, 0.877926, 0.14365
2533, 0.0208136, 0.748253, 0.300027, 0.285588
2534, 0.334483, 0.985504, 0.798395, 0.181893
2535, 0.47557, 0.355571, 0.703146, 0.105992
2536, 0.0310678, 0.43498, 0.0614643, 0.351409
2537, 0.16306, 0.92819, 0.883724, 0.154648
2538, 0.383343, 0.929685, 0.222846, 0.320844
2539, 0.843226, 0.0932035, 0.677572, 0.040925
2540, 0.418989, 0.718528, 0.726402, 0.167186
2541, 0.0492874, 0.343333, 0.266213, 0.231365
2542, 0.802881, 0.616382, 0.387402, 0.242568
2543, 0.49382, 0.253578, 0.225013, 0.220805
2544, 0.595019, 0.0222785, 0.458296, 0.0414648
2545, 0.508072, 0.251747, 0.942686, 0.0327466
2546, 0.800714, 0.84405, 0.132664, 0.343319
2547, 0.697897, 0.14774, 0.544786, 0.0786083
2548, 0.0643635, 0.021485, 0.158727, 0.080782
2549, 0.552934, 0.957915, 0.464064, 0.259126
2550, 0.830775, 0.430158, 0.968505, 0.0586197
2551, 0.538865, 0.187078, 0.917905, 0.025219
2552, 0.938627, 0.0178228, 0.51381, 0.0342579
2553, 0.85168, 0.780328, 0.409406, 0.256786
2554, 0.0520035, 0.70983, 0.953551, 0.107556
2555, 0.148717, 0.551134, 0.5786, 0.17685
2556, 0.696066, 0.532762, 0.589801, 0.170511
2557, 0.814417, 0.16187, 0.930021, 0.0171846
2558, 0.0705588, 0.184484, 0.123936, 0.255214
2559, 0.297433, 0.794977, 0.767479, 0.167621
2560, 0.397717, 0.535112, 0.524308, 0.188361
2561, 0.394879, 0.641346, 0.70983, 0.159624
2562, 0.43376, 0.914945, 0.689596, 0.2003
2563, 0.67925, 0.364635, 0.0598773, 0.34696
2564, 0.0766625, 0.147832, 0.78225, 0.0405293
2565, 0.198096, 0.905118, 0.685507, 0.200213
2566, 0.844722, 0.752037, 0.716453, 0.174219
2567, 0.740226, 0.489669, 0.563738, 0.168752
2568, 0.520249, 0.176458, 0.944456, 0.01685
2569, 0.988678, 0.637379, 0.370037, 0.251011
2570, 0.566729, 0.999298, 0.514176, 0.250265
2571, 0.390637, 0.421155, 0.0797754, 0.340609
2572, 0.163396, 0.303903, 0.498856, 0.139811
2573, 0.192969, 0.388562, 0.123661, 0.312948
2574, 0.985473, 0.600696, 0.447615, 0.221859
2575, 0.445753, 0.484512, 0.819025, 0.107044
2576, 0.312235, 0.2949, 0.601978, 0.112631
2577, 0.489517, 0.179388, 0.215644, 0.190689
2578, 0.798425, 0.447707, 0.390667, 0.210486
2579, 0.138737, 0.915098, 0.770043, 0.181247
2580, 0.416425, 0.0539262, 0.279885, 0.0835851
2581, 0.0806299, 0.0604572, 0.0210578, 0.314528
2582, 0.79986, 0.899228, 0.541704, 0.234393
2583, 0.549944, 0.946135, 0.310862, 0.297815
2584, 0.608997, 0.880703, 0.0376598, 0.372933
2585, 0.739921, 0.345531, 0.195898, 0.265623
2586, 0.730369, 0.107944, 0.818812, 0.0249798
2587, 0.295541, 0.117069, 0.158483, 0.182958
2588, 0.232612, 0.766015, 0.345408, 0.273677
2589, 0.228278, 0.737297, 0.174444, 0.324843
2590, 0.15952, 0.247597, 0.554125, 0.109481
2591, 0.320139, 0.271645, 0.250099, 0.215291
2592, 0.571062, 0.0731834, 0.970244, -0.0116513
2593, 0.173681, 0.0645772, 0.832881, 0.0123271
2594, 0.87051, 0.233711, 0.705618, 0.0755442
2595, 0.136052, 0.213874, 0.649678, 0.0804181
2596, 0.504074, 0.447401, 0.622639, 0.14495
2597, 0.006592, 0.849818, 0.662343, 0.199553
2598, 0.715476, 0.0326548, 0.305094, 0.0647225
2599, 0.35435, 0.491256, 0.0737022, 0.348824
2600, 0.305399, 0.297525, 0.886013, 0.0553516
2601, 0.0466323, 0.424757, 0.295785, 0.239682
2602, 0.410413, 0.152409, 0.361553, 0.120121
2603, 0.84994, 0.273354, 0.130009, 0.284848
2604, 0.301675, 0.693991, 0.898251, 0.121466
2605, 0.332804, 0.814417, 0.731895, 0.1786
2606, 0.237983, 0.408338, 0.938139, 0.0641249
2607, 0.40556, 0.795282, 0.86285, 0.144312
2608, 0.61156, 0.0263375, 0.753868, 0.0126601
2609, 0.29194, 0.106967, 0.100101, 0.224141
2610, 0.12775, 0.558428, 0.621693, 0.167182
2611, 0.178137, 0.334025, 0.69863, 0.101907
2612, 0.683798, 0.264321, 0.0957976, 0.306817
2613, 0.838618, 0.528947, 0.310526, 0.254383
2614, 0.0815149, 0.901303, 0.103732, 0.353738
2615, 0.830805, 0.186773, 0.385815, 0.12889
2616, 0.852626, 0.166387, 0.865139, 0.0310504
2617, 0.000549333, 0.943846, 0.431959, 0.266065
2618, 0.413648, 0.43083, 0.091586, 0.335259
2619, 0.674917, 0.620197, 0.0224921, 0.375299
2620, 0.62978, 0.278909, 0.67806, 0.0925084
2621, 0.663137, 0.993957, 0.142705, 0.345329
2622, 0.774346, 0.641316, 0.268014, 0.284933
2623, 0.665517, 0.258736, 0.765984, 0.0705982
2624, 0.951353, 0.0704367, 0.798303, 0.0186109
2625, 0.52678, 0.602924, 0.0970489, 0.345036
2626, 0.424879, 0.576495, 0.518723, 0.197466
2627, 0.594165, 0.881649, 0.317179, 0.291677
2628, 0.0986053, 0.0443739, 0.17423, 0.103085
2629, 0.870968, 0.0587481, 0.551653, 0.0457212
2630, 0.733634, 0.216803, 0.146123, 0.253364
2631, 0.322642, 0.0964385, 0.774834, 0.0285239
2632, 0.511338, 0.173864, 0.508957, 0.0946178
2633, 0.218635, 0.395459, 0.0952177, 0.329547
2634, 0.3614, 0.798029, 0.288217, 0.293517
2635, 0.401471, 0.858516, 0.952055, 0.12701
2636, 0.2125, 0.502792, 0.832514, 0.107252
2637, 0.49498, 0.292459, 0.825983, 0.0667165
2638, 0.105167, 0.155309, 0.261055, 0.155459
2639, 0.91699, 0.304819, 0.74987, 0.0845878
2640, 0.0630207, 0.256417, 0.544633, 0.114297
2641, 0.773522, 0.210059, 0.819422, 0.0493164
2642, 0.868587, 0.686697, 0.0441908, 0.368099
2643, 0.910611, 0.871151, 0.680929, 0.19754
2644, 0.565416, 0.305734, 0.397198, 0.169815
2645, 0.204505, 0.980255, 0.231513, 0.32091
2646, 0.728233, 0.028901, 0.627064, 0.0270601
2647, 0.214209, 0.160833, 0.137577, 0.230628
2648, 0.434858, 0.328867, 0.384594, 0.181234
2649, 0.21836, 0.571123, 0.880001, 0.107489
2650, 0.56447, 0.040437, 0.435743, 0.0521535
2651, 0.0452895, 0.534898, 0.497543, 0.195793
2652, 0.656758, 0.513657, 0.0112308, 0.379004
2653, 0.598193, 0.244118, 0.648, 0.0891748
2654, 0.225349, 0.184637, 0.558336, 0.0885978
2655, 0.20542, 0.890774, 0.661519, 0.204369
2656, 0.249306, 0.144841, 0.904752, 0.0188045
2657, 0.515427, 0.822474, 0.553911, 0.223103
2658, 0.692404, 0.906919, 0.988098, 0.118026
2659, 0.226112, 0.600055, 0.115909, 0.337372
2660, 0.449873, 0.920042, 0.243446, 0.314617
2661, 0.121891, 0.289438, 0.830714, 0.0651102
2662, 0.217322, 0.100101, 0.602649, 0.0533316
2663, 0.305948, 0.072573, 0.115055, 0.171014
2664, 0.544023, 0.337504, 0.967376, 0.0421717
2665, 0.792505, 0.436048, 0.859035, 0.0888376
2666, 0.898038, 0.251259, 0.0985748, 0.301297
2667, 0.381939, 0.916654, 0.075869, 0.362183
2668, 0.0557573, 0.000549333, 0.240852, 0.0480748
2669, 0.611805, 0.775658, 0.297311, 0.288902
2670, 0.662893, 0.363842, 0.59978, 0.131097
2671, 0.179876, 0.163274, 0.779595, 0.0448277
2672, 0.51796, 0.181158, 0.136113, 0.243612
2673, 0.198614, 0.445418, 0.253212, 0.261335
2674, 0.131932, 0.249245, 0.157964, 0.258276
2675, 0.58681, 0.524186, 0.473525, 0.200652
2676, 0.541551, 0.487442, 0.00613422, 0.381245
2677, 0.462294, 0.31254, 0.839534, 0.0683055
2678, 0.32371, 0.280831, 0.865322, 0.0562373
2679, 0.189215, 0.151219, 0.46733, 0.0945983
2680, 0.402326, 0.97821, 0.515763, 0.248101
2681, 0.384289, 0.00439467, 0.958708, -0.0230307
2682, 0.676778, 0.205145, 0.796289, 0.0522648
2683, 0.321574, 0.866756, 0.316752, 0.290684
2684, 0.864101, 0.56859, 0.79989, 0.126346
2685, 0.418958, 0.0813318, 0.65978, 0.0397132
2686, 0.354076, 0.102969, 0.499069, 0.0698074
2687, 0.46794, 0.333506, 0.189367, 0.265949
2688, 0.456832, 0.0705283, 0.717063, 0.0292568
2689, 0.607135, 0.0706503, 0.91113, 0.00118949
2690, 0.299692, 0.094821, 0.254036, 0.119419
2691, 0.36082, 0.132542, 0.5056, 0.0800615
2692, 0.928739, 0.711722, 0.667928, 0.180381
2693, 0.996551, 0.580767, 0.13303, 0.329187
2694, 0.0158696, 0.884457, 0.818842, 0.166058
2695, 0.621418, 0.218238, 0.448653, 0.12451
2696, 0.0907315, 0.476638, 0.946562, 0.0737832
2697, 0.462294, 0.214179, 0.333903, 0.157055
2698, 0.529771, 0.733573, 0.878384, 0.132185
2699, 0.28428, 0.718955, 0.437788, 0.241642
2700, 0.772668, 0.113804, 0.0937529, 0.237441
2701, 0.521928, 0.498093, 0.193487, 0.295369
2702, 0.518357, 0.962401, 0.918851, 0.148759
2703, 0.0505692, 0.552049, 0.157842, 0.316603
2704, 0.10889, 0.152898, 0.221442, 0.172039
2705, 0.237892, 0.551103, 0.937407, 0.0888985
2706, 0.0601825, 0.569079, 0.744041, 0.13953
2707, 0.613758, 0.822291, 0.239265, 0.309929
2708, 0.873653, 0.775079, 0.775872, 0.163024
2709, 0.802118, 0.705344, 0.346171, 0.266976
2710, 0.983001, 0.0621357, 0.353374, 0.0749313
2711, 0.901028, 0.472152, 0.182409, 0.296522
2712, 0.0828883, 0.880734, 0.709586, 0.191791
2713, 0.895566, 0.802149, 0.743065, 0.174386
2714, 0.275643, 0.0994903, 0.399548, 0.0857497
2715, 0.574786, 0.152654, 0.619526, 0.0675413
2716, 0.583605, 0.19834, 0.529984, 0.0988124
2717, 0.417158, 0.380322, 0.303812, 0.225714
2718, 0.533372, 0.0278634, 0.945463, -0.0149747
2719, 0.637379, 0.783959, 0.50856, 0.2303
2720, 0.847194, 0.777978, 0.193976, 0.321026
2721, 0.675741, 0.47615, 0.532762, 0.174184
2722, 0.904813, 0.91641, 0.738273, 0.188933
2723, 0.483352, 0.773827, 0.352184, 0.272469
2724, 0.687277, 0.713248, 0.316538, 0.276992
2725, 0.638173, 0.252724, 0.248482, 0.208725
2726, 0.509934, 0.178014, 0.720328, 0.058304
2727, 0.242439, 0.363292, 0.0361339, 0.361553
2728, 0.119999, 0.435743, 0.663015, 0.132838
2729, 0.328379, 0.178838, 0.923032, 0.0223448
2730, 0.797418, 0.372662, 0.994537, 0.0363821
2731, 0.757653, 0.0679647, 0.380352, 0.0734971
2732, 0.0855434, 0.425306, 0.392926, 0.204538
2733, 0.970244, 0.975158, 0.718375, 0.199738
2734, 0.809992, 0.285653, 0.96411, 0.0333385
2735, 0.0414136, 0.683767, 0.996734, 0.0841807
2736, 0.249702, 0.680166, 0.0249641, 0.375039
2737, 0.968322, 0.0463881, 0.0640583, 0.187576
2738, 0.82693, 0.875454, 0.86465, 0.153623
2739, 0.554674, 0.825709, 0.547258, 0.225158
2740, 0.604419, 0.79046, 0.59093, 0.209964
2741, 0.320444, 0.619312, 0.119388, 0.337207
2742, 0.352306, 0.184057, 0.407422, 0.121866
2743, 0.151158, 0.469069, 0.99649, 0.0515349
2744, 0.085757, 0.959105, 0.94818, 0.139544
2745, 0.555589, 0.303812, 0.964263, 0.0367971
2746, 0.91757, 0.804315, 0.753105, 0.172255
2747, 0.032136, 0.460738, 0.951567, 0.0695198
2748, 0.928343, 0.813868, 0.718955, 0.181631
2749, 0.790826, 0.297098, 0.862087, 0.0603578
2750, 0.667226, 0.997253, 0.533891, 0.245346
2751, 0.554338, 0.470412, 0.684194, 0.135117
2752, 0.974761, 0.353771, 0.825526, 0.0799202
2753, 0.00119022, 0.948851, 0.4391, 0.26466
2754, 0.196844, 0.0539567, 0.14362, 0.127618
2755, 0.235054, 0.349773, 0.927885, 0.0558979
2756, 0.658834, 0.874477, 0.0894497, 0.357303
2757, 0.0963469, 0.906674, 0.123051, 0.348264
2758, 0.611377, 0.995209, 0.0137944, 0.380457
2759, 0.798669, 0.368755, 0.0442213, 0.356879
2760, 0.881558, 0.215552, 0.864589, 0.0421884
2761, 0.897336, 0.56032, 0.685659, 0.151845
2762, 0.272958, 0.202429, 0.0951872, 0.288158
2763, 0.60744, 0.297433, 0.652303, 0.102536
2764, 0.498154, 0.174078, 0.171331, 0.214057
2765, 0.607807, 0.00344859, 0.232063, 0.0512593
2766, 0.207404, 0.0745872, 0.262703, 0.102389
2767, 0.321177, 0.802332, 0.314463, 0.286133
2768, 0.635456, 0.427747, 0.302316, 0.237791
2769, 0.872951, 0.231819, 0.481643, 0.121098
2770, 0.636952, 0.303842, 0.863277, 0.0615282
2771, 0.129063, 0.12598, 0.372784, 0.104416
2772, 0.557909, 0.811609, 0.367077, 0.271849
2773, 0.0199286, 0.796381, 0.683401, 0.187991
2774, 0.609119, 0.864162, 0.124882, 0.346381
2775, 0.397412, 0.518693, 0.529344, 0.183807
2776, 0.301248, 0.292123, 0.744987, 0.082569
2777, 0.574175, 0.63039, 0.00970489, 0.380426
2778, 0.190069, 0.306619, 0.645772, 0.10628
2779, 0.0772729, 0.390301, 0.264687, 0.244431
2780, 0.792535, 0.482223, 0.915342, 0.0834555
2781, 0.644185, 0.268929, 0.77279, 0.0717257
2782, 0.190985, 0.455092, 0.682211, 0.132449
2783, 0.715629, 0.652364, 0.687735, 0.16669
2784, 0.675222, 0.0408643, 0.632893, 0.0302943
2785, 0.269845, 0.179937, 0.306589, 0.150976
2786, 0.89639, 0.0961333, 0.454237, 0.0743574
2787, 0.413556, 0.217597, 0.911161, 0.033162
2788, 0.558, 0.80166, 0.918119, 0.130405
2789, 0.326884, 0.425153, 0.859066, 0.0867665
2790, 0.763268, 0.756645, 0.187414, 0.321802
2791, 0.575945, 0.127018, 0.545946, 0.0711355
2792, 0.906369, 0.973113, 0.830348, 0.172903
2793, 0.0820032, 0.369976, 0.337413, 0.209959
2794, 0.55974, 0.163091, 0.109867, 0.255929
2795, 0.795343, 0.272317, 0.408673, 0.155058
2796, 0.295328, 0.255379, 0.493149, 0.126146
2797, 0.992096, 0.660909, 0.250923, 0.292872
2798, 0.911649, 0.476455, 0.122929, 0.324324
2799, 0.714774, 0.182867, 0.0357067, 0.342502
2800, 0.242409, 0.216681, 0.340342, 0.155892
2801, 0.841243, 0.189154, 0.694784, 0.0655859
2802, 0.726371, 0.896054, 0.364696, 0.279808
2803, 0.212653, 0.845973, 0.0974761, 0.354145
2804, 0.339274, 0.772912, 0.0513321, 0.367188
2805, 0.809564, 0.259743, 0.718558, 0.0797771
2806, 0.462203, 0.726188, 0.384442, 0.257905
2807, 0.753807, 0.0289621, 0.307199, 0.061999
2808, 0.900998, 0.114963, 0.144719, 0.191062
2809, 0.567217, 0.683889, 0.923215, 0.11317
2810, 0.71218, 0.499741, 0.147618, 0.315537
2811, 0.249947, 0.0720237, 0.917142, 0.000368097
2812, 0.851772, 0.926847, 0.698965, 0.199348
2813, 0.987762, 0.0142827, 0.630451, 0.0219938
2814, 0.0711997, 0.251808, 0.589312, 0.103187
2815, 0.2743, 0.620624, 0.396863, 0.240269
2816, 0.0655538, 0.238441, 0.168584, 0.247241
2817, 0.574206, 0.641835, 0.468062, 0.222373
2818, 0.755058, 0.537858, 0.935484, 0.0873052
2819, 0.972747, 0.265725, 0.386731, 0.159605
2820, 0.880673, 0.757225, 0.765069, 0.163247
2821, 0.191839, 0.972045, 0.715049, 0.200207
2822, 0.940031, 0.289254, 0.510392, 0.132464
2823, 0.516465, 0.561632, 0.520493, 0.19433
2824, 0.00671407, 0.0215461, 0.370525, 0.0500484
2825, 0.201483, 0.400647, 0.250069, 0.253195
2826, 0.292184, 0.101047, 0.249214, 0.125457
2827, 0.439283, 0.388867, 0.210761, 0.268465
2828, 0.54329, 0.22071, 0.453871, 0.124083
2829, 0.586627, 0.306589, 0.447554, 0.154707
2830, 0.654805, 0.0446791, 0.63448, 0.031339
2831, 0.703421, 0.131809, 0.991241, -0.0077833
2832, 0.328196, 0.0242622, 0.957213, -0.0184448
2833, 0.168828, 0.781487, 0.864345, 0.142158
2834, 0.362499, 0.600024, 0.274911, 0.277562
2835, 0.837458, 0.639699, 0.509201, 0.21053
2836, 0.335002, 0.264901, 0.621998, 0.100115
2837, 0.50444, 0.313883, 0.0615253, 0.340574
2838, 0.151494, 0.800195, 0.845973, 0.149182
2839, 0.99057, 0.439131, 0.762383, 0.111065
2840, 0.33787, 0.818934, 0.723289, 0.18122
2841, 0.556963, 0.147649, 0.404614, 0.106924
2842, 0.133946, 0.183233, 0.609943, 0.078609
2843, 0.246223, 0.16776, 0.673238, 0.063223
2844, 0.562792, 0.527329, 0.680929, 0.146958
2845, 0.738273, 0.532945, 0.185736, 0.303075
2846, 0.805689, 0.644002, 0.23545, 0.296484
2847, 0.0397351, 0.697165, 0.595508, 0.196342
2848, 0.543992, 0.501938, 0.516404, 0.184029
2849, 0.413038, 0.588153, 0.912503, 0.101787
2850, 0.555834, 0.780175, 0.133976, 0.340343
2851, 0.0226447, 0.913846, 0.845607, 0.162784
2852, 0.903928, 0.659871, 0.624287, 0.183501
2853, 0.459548, 0.99234, 0.105777, 0.355306
2854, 0.647206, 0.826228, 0.0332347, 0.373753
2855, 0.218574, 0.627461, 0.85345, 0.12303
2856, 0.276162, 0.830439, 0.826777, 0.157706
2857, 0.98114, 0.226203, 0.451766, 0.126608
2858, 0.136113, 0.769066, 0.00518815, 0.382499
2859, 0.81344, 0.574541, 0.0260628, 0.373203
2860, 0.0894192, 0.277871, 0.180151, 0.254624
2861, 0.761345, 0.580981, 0.650807, 0.163957
2862, 0.700339, 0.739036, 0.668111, 0.184158
2863, 0.424543, 0.986816, 0.918088, 0.151522
2864, 0.431593, 0.984069, 0.502182, 0.251906
2865, 0.557634, 0.653066, 0.807489, 0.138111
2866, 0.843989, 0.270028, 0.781213, 0.0703777
2867, 0.191595, 0.692434, 0.802026, 0.145289
2868, 0.712851, 0.534471, 0.0885342, 0.344696
2869, 0.826106, 0.54445, 0.705313, 0.144309
2870, 0.448317, 0.522446, 0.950652, 0.0802297
2871, 0.534196, 0.219611, 0.233497, 0.201826
2872, 0.346019, 0.951659, 0.587878, 0.228263
2873, 0.971892, 0.486343, 0.810175, 0.109405
2874, 0.136814, 0.0629292, 0.665365, 0.0334258
2875, 0.918393, 0.870632, 0.703726, 0.192038
2876, 0.163671, 0.31962, 0.503555, 0.143185
2877, 0.718711, 0.105899, 0.345744, 0.100572
2878, 0.423444, 0.294473, 0.382092, 0.171068
2879, 0.477493, 0.235298, 0.973907, 0.0202158
2880, 0.789911, 0.542985, 0.291238, 0.263624
2881, 0.691366, 0.0538347, 0.285165, 0.082442
2882, 0.112888, 0.130467, 0.877682, 0.0206475
2883, 0.829737, 0.112827, 0.184942, 0.1631
2884, 0.686087, 0.0845668, 0.520859, 0.0594057
2885, 0.804559, 0.212378, 0.602344, 0.0888672
2886, 0.921751, 0.00686666, 0.587817, 0.0234639
2887, 0.936949, 0.310556, 0.336467, 0.192511
2888, 0.0893887, 0.0254524, 0.0717795, 0.128806
2889, 0.552477, 0.201972, 0.62682, 0.0811778
2890, 0.788598, 0.825983, 0.150975, 0.336977
2891, 0.348216, 0.288156, 0.228431, 0.231862
2892, 0.562395, 0.290841, 0.830042, 0.0655513
2893, 0.792352, 0.405621, 0.84582, 0.085987
2894, 0.842921, 0.925443, 0.875942, 0.156374
2895, 0.671865, 0.116703, 0.459578, 0.0821134
2896, 0.372692, 0.385846, 0.855953, 0.0798404
2897, 0.115818, 0.229408, 0.997559, 0.00701693
2898, 0.500565, 0.666555, 0.352062, 0.260497
2899, 0.619709, 0.720756, 0.576281, 0.204584
2900, 0.421766, 0.484603, 0.491775, 0.18739
2901, 0.402142, 0.818384, 0.799005, 0.162982
2902, 0.65511, 0.735466, 0.920865, 0.120993
2903, 0.467483, 0.872158, 0.965484, 0.123923
2904, 0.940855, 0.216956, 0.376873, 0.144115
2905, 0.646657, 0.945799, 0.152287, 0.341191
2906, 0.433424, 0.750908, 0.227638, 0.308474
2907, 0.274941, 0.904965, 0.585437, 0.224227
2908, 0.673727, 0.995849, 0.840449, 0.172743
2909, 0.658376, 0.29545, 0.173589, 0.264041
2910, 0.484817, 0.272347, 0.571978, 0.112916
2911, 0.709372, 0.619556, 0.128391, 0.333752
2912, 0.764, 0.229499, 0.639393, 0.0867582
2913, 0.720481, 0.855098, 0.8876, 0.145279
2914, 0.271767, 0.802423, 0.275613, 0.297626
2915, 0.816523, 0.344951, 0.708274, 0.102445
2916, 0.0667745, 0.26252, 0.511246, 0.124003
2917, 0.807672, 0.63976, 0.932035, 0.104209
2918, 0.331706, 0.876949, 0.787133, 0.172865
2919, 0.582446, 0.628254, 0.667653, 0.167756
2920, 0.102451, 0.388623, 0.50972, 0.160172
2921, 0.453444, 0.46437, 0.115726, 0.326506
2922, 0.977813, 0.837062, 0.74105, 0.179184
2923, 0.630299, 0.519639, 0.597827, 0.165937
2924, 0.372112, 0.7799, 0.592639, 0.208219
2925, 0.862026, 0.983428, 0.173894, 0.336552
2926, 0.40846, 0.37608, 0.691336, 0.113242
2927, 0.895321, 0.92172, 0.165288, 0.33666
2928, 0.252815, 0.67568, 0.430372, 0.238097
2929, 0.357768, 0.717368, 0.564226, 0.207224
2930, 0.693411, 0.456343, 0.737236, 0.120135
2931, 0.622395, 0.972472, 0.838557, 0.170821
2932, 0.191961, 0.674734, 0.903714, 0.117244
2933, 0.766564, 0.283883, 0.64803, 0.0998847
2934, 0.605579, 0.68804, 0.760308, 0.154651
2935, 0.529466, 0.929685, 0.109348, 0.352842
2936, 0.418958, 0.475021, 0.260018, 0.264127
2937, 0.822321, 0.553056, 0.0997345, 0.341018
2938, 0.767663, 0.765404, 0.491897, 0.232494
2939, 0.480728, 0.526383, 0.301553, 0.257194
2940, 0.893429, 0.904386, 0.396405, 0.272037
2941, 0.192694, 0.945067, 0.888852, 0.155129
2942, 0.0813318, 0.0529191, 0.129032, 0.134706
2943, 0.513474, 0.265633, 0.561754, 0.113225
2944, 0.708274, 0.585711, 0.23835, 0.288954
2945, 0.217933, 0.589251, 0.677511, 0.158863
2946, 0.909146, 0.91583, 0.718253, 0.19361
2947, 0.561876, 0.623554, 0.125217, 0.335227
2948, 0.66689, 0.0811487, 0.683035, 0.0366555
2949, 0.955962, 0.56328, 0.978362, 0.0769035
2950, 0.976501, 0.888333, 0.0254219, 0.376653
2951, 0.722221, 0.62917, 0.451155, 0.225314
2952, 0.252602, 0.85815, 0.075808, 0.361061
2953, 0.628071, 0.93112, 0.915433, 0.146366
2954, 0.463332, 0.273659, 0.111026, 0.298083
2955, 0.40257, 0.790246, 0.320536, 0.283288
2956, 0.709738, 0.921567, 0.688498, 0.201266
2957, 0.0589312, 0.798517, 0.932737, 0.125757
2958, 0.254158, 0.269509, 0.328898, 0.18107
2959, 0.201117, 0.833216, 0.491012, 0.240442
2960, 0.454512, 0.455824, 0.168523, 0.300455
2961, 0.204138, 0.104923, 0.293405, 0.113788
2962, 0.814783, 0.212409, 0.967711, 0.0177231
2963, 0.856716, 0.22663, 0.00170904, 0.382576
2964, 0.534928, 0.320322, 0.427595, 0.164856
2965, 0.359508, 0.370434, 0.714103, 0.107028
2966, 0.664785, 0.0351878, 0.253883, 0.0747285
2967, 0.11536, 0.95645, 0.722617, 0.196851
2968, 0.358226, 0.742149, 0.938231, 0.116787
2969, 0.146001, 0.11652, 0.977447, -0.00500957
2970, 0.91467, 0.531053, 0.934416, 0.0864956
2971, 0.856807, 0.521805, 0.241493, 0.279166
2972, 0.404553, 0.0498062, 0.907559, -0.0028138
2973, 0.863491, 0.179479, 0.867183, 0.0336363
2974, 0.835841, 0.517838, 0.158544, 0.312764
2975, 0.324076, 0.620655, 0.682882, 0.162809
2976, 0.145848, 0.791986, 0.296823, 0.290454
2977, 0.307474, 0.634999, 0.268929, 0.283899
2978, 0.932951, 0.496872, 0.877163, 0.095622
2979, 0.800928, 0.493362, 0.551836, 0.172654
2980, 0.888424, 0.0842006, 0.155156, 0.154882
2981, 0.642689, 0.552995, 0.781121, 0.128066
2982, 0.486648, 0.899106, 0.478317, 0.25032
2983, 0.579638, 0.393109, 0.197516, 0.275724
2984, 0.758324, 0.528489, 0.23661, 0.282058
2985, 0.42671, 0.301187, 0.678945, 0.0979825
2986, 0.0358898, 0.513504, 0.877957, 0.0983272
2987, 0.564226, 0.15244, 0.989135, -0.00252607
2988, 0.547685, 0.54857, 0.369274, 0.23753
2989, 0.378063, 0.616291, 0.576098, 0.188872
2990, 0.768456, 0.190374, 0.784478, 0.0507277
2991, 0.351726, 0.313791, 0.798822, 0.0768504
2992, 0.641621, 0.484878, 0.544847, 0.172764
2993, 0.981872, 0.161382, 0.627186, 0.0689551
2994, 0.288308, 0.414014, 0.355754, 0.214628
2995, 0.135838, 0.793542, 0.884854, 0.138418
2996, 0.743431, 0.293283, 0.197974, 0.249593
2997, 0.527451, 0.78869, 0.61507, 0.203727
2998, 0.728935, 0.838252, 0.967772, 0.119062
2999, 0.276711, 0.547838, 0.768792, 0.130038
3000, 0.617817, 0.190924, 0.643635, 0.0749239
3001, 0.671255, 0.225776, 0.766594, 0.062524
3002, 0.680837, 0.378613, 0.312754, 0.221728
3003, 0.880428, 0.209265, 0.200903, 0.214515
3004, 0.570208, 0.0931425, 0.141209, 0.173344
3005, 0.118656, 0.404736, 0.640614, 0.131216
3006, 0.902341, 0.954924, 0.546953, 0.238449
3007, 0.231849, 0.162816, 0.80697, 0.0402304
3008, 0.881222, 0.184973, 0.554857, 0.0893775
